date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:52:37	151/151	---M-Z	200	added ('OK')	text/plain	date:Mon,%2019%20Mar%202018%2023:52:36%20GMT	http://aurora.cms.myleasestar.com/robots.txt		(from )
01:52:40	110134/110134	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:52:38%20GMT	http://aurora.cms.myleasestar.com/	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/index.html	(from )
01:52:41	37584/37584	---M-Z	200	added ('OK')	text/css	etag:cssstylesheet|329abe90-2e30-40b0-a28a-7844e146b375	http://aurora.cms.myleasestar.com/CMSPages/GetResource.ashx?stylesheetname=RPcssMaster_S0071-Aurora	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSPages/RPcssMaster_S0071-Auroradae6.css	(from http://aurora.cms.myleasestar.com/)
01:52:41	30930/30930	---MC-	200	added ('OK')	text/css	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css	(from http://aurora.cms.myleasestar.com/)
01:52:42	93435/93435	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.8.2/jquery.min.js	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jquery/1.8.2/jquery.min.js	(from http://aurora.cms.myleasestar.com/)
01:52:42	235777/235777	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.0/jquery-ui.min.js	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.0/jquery-ui.min.js	(from http://aurora.cms.myleasestar.com/)
01:52:44	1962/1962	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e74f6d7accc8d21:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/global.min.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/global.min.js	(from http://aurora.cms.myleasestar.com/)
01:52:45	31290/31290	---M-Z	200	added ('OK')	text/css	etag:%22add7922c28bdd21:0%22	http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/font-awesome.min.css	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/TemplateResources/Global/Icons/font-awesome.min.css	(from http://aurora.cms.myleasestar.com/)
01:52:45	7674/7674	---M-Z	200	added ('OK')	text/css	etag:%22a7cf2bac4515d31:0%22	http://aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.css	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/TemplateResources/Global/Icons/fontello.css	(from http://aurora.cms.myleasestar.com/)
01:52:46	121260/121260	---M-Z	200	added ('OK')	text/css	etag:%22971bb66ecfcfd11:0%22	http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/Bootstrap/css/bootstrap.min.css	(from http://aurora.cms.myleasestar.com/)
01:52:46	85578/85578	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.2.4/jquery.min.js	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jquery/2.2.4/jquery.min.js	(from http://aurora.cms.myleasestar.com/)
01:52:47	520714/520714	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.js	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.js	(from http://aurora.cms.myleasestar.com/)
01:52:48	36868/36868	---M-Z	200	added ('OK')	application/x-javascript	etag:%228488ba6ecfcfd11:0%22	http://aurora.cms.myleasestar.com/GlobalResources/Bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/Bootstrap/js/bootstrap.min.js	(from http://aurora.cms.myleasestar.com/)
01:52:49	894/894	---M--	200	added ('OK')	image/x-icon	etag:%22af5541648f98d01:0%22	http://aurora.cms.myleasestar.com/favicon.ico	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/favicon.ico	(from http://aurora.cms.myleasestar.com/)
01:52:49	23497/23497	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573e67c6-5bc9%22	https://code.jquery.com/jquery-migrate-1.4.1.js	C:/My%20Web%20Sites/edno/code.jquery.com/jquery-migrate-1.4.1.js	(from http://aurora.cms.myleasestar.com/)
01:52:49	28302/28302	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2023:20:22%20GMT	http://aurora.cms.myleasestar.com/CmsPages/GetResource.ashx?stylesheetname=rpWebpartCss_MediaViewer;rpWebpartCss_BackgroundGallery;rpWebpartCss_ContactUsFloating;rpWebpartCss_GallerySocial;rpWebpartCss_GoogleMapWithStyle;RpWebpartCss_PopUp;rpWebpartCss_OfficeHours;rpWebpartCss_RealPageLogo;rpWebpartCss_AdaHudicons	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CmsPages/components0f5a.css	(from http://aurora.cms.myleasestar.com/)
01:52:50	14373/14373	---M-Z	200	added ('OK')	text/css	etag:file|9/12/2017%2012:26:48%20PM	http://aurora.cms.myleasestar.com/CMSPages/GetResource.ashx?stylesheetfile=/CMSScripts/Custom/RPWebParts/fancybox3/jquery.fancybox.css	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSPages/D__CMS_Kentico_CMSScripts_Custom_RPWebParts_fancybox3_jquery.fancybox.css4bbf.css	(from http://aurora.cms.myleasestar.com/)
01:52:51	140024/140024	---M-Z	200	added ('OK')	application/x-javascript	etag:%228012b250ec2bd31:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/fancybox3/jquery.fancybox.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/fancybox3/jquery.fancybox.js	(from http://aurora.cms.myleasestar.com/)
01:52:51	9031/9031	---M-Z	200	added ('OK')	application/x-javascript	etag:%220b5eaba88b5d31:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/media-viewer.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/media-viewer.js	(from http://aurora.cms.myleasestar.com/)
01:52:51	7784/7784	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a3838a958f98d01:0%22	http://aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/jquery.mobile.toucheventsonly.min.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/CMSScripts/Custom/RPWebParts/jquery.mobile.toucheventsonly.min.js	(from http://aurora.cms.myleasestar.com/)
01:52:52	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2019%20Mar%202018%2023:52:50%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/edno/www.googletagmanager.com/gtm.135445.delayed	(from http://aurora.cms.myleasestar.com/)
01:52:53	35943/35943	---MC-	200	added ('OK')	text/javascript	date:Mon,%2013%20Nov%202017%2020:19:12%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/edno/www.google-analytics.com/analytics.js	(from http://aurora.cms.myleasestar.com/)
01:52:53	5145/5145	---M--	200	added ('OK')	image/png	etag:%223438482c28bdd21:0%22	http://aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/firefoxLogo.png	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/firefoxLogo.png	(from http://aurora.cms.myleasestar.com/)
01:52:54	3245/3245	---M--	200	added ('OK')	image/png	etag:%22df74472c28bdd21:0%22	http://aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/chromeLogo.png	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/chromeLogo.png	(from http://aurora.cms.myleasestar.com/)
01:52:54	4912/4912	---M--	200	added ('OK')	image/png	etag:%2289fb482c28bdd21:0%22	http://aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/safariLogo.png	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/safariLogo.png	(from http://aurora.cms.myleasestar.com/)
01:52:54	4336/4336	---M--	200	added ('OK')	image/png	etag:%221c3472c28bdd21:0%22	http://aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/explorerLogo.png	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/explorerLogo.png	(from http://aurora.cms.myleasestar.com/)
01:52:55	1265/1265	---M--	200	added ('OK')	image/png	etag:%22df74472c28bdd21:0%22	http://aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/edgeLogo.png	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/GlobalResources/BrowserIcons/edgeLogo.png	(from http://aurora.cms.myleasestar.com/)
01:52:55	22346/22346	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2025%20Jul%202014%2004:47:06%20GMT	http://aurora.cms.myleasestar.com/WebResource.axd?d=_YnDaPMy1-UwPC8JeEW6fOU3LpMFXdCNRyjuFbpE6O7FAJsUtgfTkfp7b7ida5Zyj15lRD8T8tLAT1tpSTEXoUa-c601&t=635418424260000000	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/WebResourceba32.js	(from http://aurora.cms.myleasestar.com/)
01:52:56	87847/87847	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2019%20Mar%202018%2023:52:56%20GMT	http://aurora.cms.myleasestar.com/ScriptResource.axd?d=V_SKADO14O14hgHRR1ZczB-7f0jdlX5UK_TzAwiqssqdsXLKdP8RgEzz0gt7qQxKCrXxgE2IKkO32Xia6JI59L1OltpqLAt8ErOLqkXzsyOb6fP2GOW_R49GLKnV7AMKc_VUeQ2&t=3a1336b1	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/ScriptResource5669.js	(from http://aurora.cms.myleasestar.com/)
01:52:57	37192/37192	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2019%20Mar%202018%2023:52:56%20GMT	http://aurora.cms.myleasestar.com/ScriptResource.axd?d=RRScsVnhNNuThT4Ry_TVhIqi0dfipEmSzDo6EAtzSqe7eR8wJ-eb2Ty7Vasq3VFfPBiMBpfOzybilBrZPcXpUC2QfmVZVoLJQzEjjODyD8mQxIxW0tnZ228nYYuP5rZ6S6bFYA2&t=3a1336b1	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/ScriptResourcef893.js	(from http://aurora.cms.myleasestar.com/)
01:52:59	86902/86902	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:52:57%20GMT	http://aurora.cms.myleasestar.com/contact.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/contact.html	(from http://aurora.cms.myleasestar.com/)
01:52:59	152/152	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Mar%202018%2023:52:58%20GMT	http://aurora.cms.myleasestar.com/residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/residents.1d.delayed	(from http://aurora.cms.myleasestar.com/)
01:53:01	110143/110143	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:52:59%20GMT	http://aurora.cms.myleasestar.com/Home.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Home.html	(from http://aurora.cms.myleasestar.com/)
01:53:03	107776/107776	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:53:01%20GMT	http://aurora.cms.myleasestar.com/Floor-plans.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Floor-plans.html	(from http://aurora.cms.myleasestar.com/)
01:53:05	77133/77133	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:53:03%20GMT	http://aurora.cms.myleasestar.com/Features.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Features.html	(from http://aurora.cms.myleasestar.com/)
01:53:06	100313/100313	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:53:05%20GMT	http://aurora.cms.myleasestar.com/Gallery.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Gallery.html	(from http://aurora.cms.myleasestar.com/)
01:53:08	84289/84289	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:53:07%20GMT	http://aurora.cms.myleasestar.com/Location.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Location.html	(from http://aurora.cms.myleasestar.com/)
01:53:09	152/152	---M--	302	error ('Found')	text/html	date:Mon,%2019%20Mar%202018%2023:53:08%20GMT	http://aurora.cms.myleasestar.com/Residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Residents.23.delayed	(from http://aurora.cms.myleasestar.com/)
01:53:10	86902/86902	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:53:09%20GMT	http://aurora.cms.myleasestar.com/Contact.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Contact-2.html	(from http://aurora.cms.myleasestar.com/)
01:53:12	84293/84293	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:53:11%20GMT	http://aurora.cms.myleasestar.com/neighborhood.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/neighborhood.html	(from http://aurora.cms.myleasestar.com/)
01:53:12	107776/107776	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:53:11%20GMT	http://aurora.cms.myleasestar.com/floor-plans.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/floor-plans-2.html	(from http://aurora.cms.myleasestar.com/)
01:53:13	11874/11874	---M--	200	added ('OK')	image/jpeg	etag:%220392d39abe2db8c6c28f48edf5589caf4%22	https://capi.myleasestar.com/v2/dimg-crop/51691121/0x150/51691121.png	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691121/0x150/51691121.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:23	75221/75221	---M--	200	added ('OK')	image/jpeg	etag:%22091fa3c0e4b62278ccff2f769b2650e28%22	http://capi.myleasestar.com/v2/dimg-crop/51691079/768x0/51691079.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691079/768x0/51691079.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:24	58657/58657	---M--	200	added ('OK')	image/jpeg	etag:%220b354feaa03fdff2ad5180797c8fef26b%22	http://capi.myleasestar.com/v2/dimg-crop/51691080/768x0/51691080.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691080/768x0/51691080.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:25	66747/66747	---M--	200	added ('OK')	image/jpeg	etag:%220d69df940af5514b857ca7af407564160%22	http://capi.myleasestar.com/v2/dimg-crop/51691093/768x0/51691093.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691093/768x0/51691093.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:27	81415/81415	---M--	200	added ('OK')	image/jpeg	etag:%2202849fe8e7227cd0f4d74e0e1f47277b1%22	http://capi.myleasestar.com/v2/dimg-crop/51691046/768x0/51691046.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691046/768x0/51691046.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:31	52583/52583	---M--	200	added ('OK')	image/jpeg	etag:%220619a449dfb54d6bca271977ca724f162%22	http://capi.myleasestar.com/v2/dimg-crop/51691094/768x0/51691094.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691094/768x0/51691094.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:37	78748/78748	---M--	200	added ('OK')	image/jpeg	etag:%220c4bf5b8850d8694477b463a46fe794a9%22	http://capi.myleasestar.com/v2/dimg-crop/51691103/768x0/51691103.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691103/768x0/51691103.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:37	76117/76117	---M--	200	added ('OK')	image/jpeg	etag:%220cdff9c81adfc6472d38a99b847d34a50%22	http://capi.myleasestar.com/v2/dimg-crop/51691082/768x0/51691082.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691082/768x0/51691082.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:38	73644/73644	---M--	200	added ('OK')	image/jpeg	etag:%220967d62ef62882c23584525a4a4112630%22	http://capi.myleasestar.com/v2/dimg-crop/51691085/768x0/51691085.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691085/768x0/51691085.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:47	60805/60805	---M--	200	added ('OK')	image/jpeg	etag:%2200802f550964ee23cbdc85518e55806b4%22	http://capi.myleasestar.com/v2/dimg-crop/51691116/768x0/51691116.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691116/768x0/51691116.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:49	107993/107993	---M--	200	added ('OK')	image/jpeg	etag:%220ee562bf286a574b6a1bc9b342519008c%22	http://capi.myleasestar.com/v2/dimg-crop/51691083/768x0/51691083.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691083/768x0/51691083.jpg	(from http://aurora.cms.myleasestar.com/)
01:53:49	70552/70552	---M--	200	added ('OK')	image/jpeg	etag:%220c12b91f0ad283cf24f05a1c0411f9d85%22	http://capi.myleasestar.com/v2/dimg-crop/51691111/768x0/51691111.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691111/768x0/51691111.jpg	(from http://aurora.cms.myleasestar.com/)
01:54:31	258506/258506	---M--	200	added ('OK')	image/jpeg	etag:%220b4596874a26abfd61b2ec8c7a40546a9%22	http://capi.myleasestar.com/v2/dimg-crop/51691080/1920x0/51691080.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691080/1920x0/51691080.jpg	(from http://aurora.cms.myleasestar.com/)
01:54:34	342653/342653	---M--	200	added ('OK')	image/jpeg	etag:%22028a79ea2fa77d014c2efe8f63ee95d58%22	http://capi.myleasestar.com/v2/dimg-crop/51691079/1920x0/51691079.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691079/1920x0/51691079.jpg	(from http://aurora.cms.myleasestar.com/)
01:54:41	321371/321371	---M--	200	added ('OK')	image/jpeg	etag:%2201e2426becaec240d04fe90ac0c4dd640%22	http://capi.myleasestar.com/v2/dimg-crop/51691093/1920x0/51691093.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691093/1920x0/51691093.jpg	(from http://aurora.cms.myleasestar.com/)
01:54:53	410266/410266	---M--	200	added ('OK')	image/jpeg	etag:%220d24fe52977b8a68e708c8fac72e4026a%22	http://capi.myleasestar.com/v2/dimg-crop/51691046/1920x0/51691046.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691046/1920x0/51691046.jpg	(from http://aurora.cms.myleasestar.com/)
01:55:05	213287/213287	---M--	200	added ('OK')	image/jpeg	etag:%220348e4cbc94fbec49b87f1460ff6af97c%22	http://capi.myleasestar.com/v2/dimg-crop/51691094/1920x0/51691094.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691094/1920x0/51691094.jpg	(from http://aurora.cms.myleasestar.com/)
01:55:39	407374/407374	---M--	200	added ('OK')	image/jpeg	etag:%220410b4d2dc0abe3e5bbad90ee868b8aa9%22	http://capi.myleasestar.com/v2/dimg-crop/51691103/1920x0/51691103.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691103/1920x0/51691103.jpg	(from http://aurora.cms.myleasestar.com/)
01:55:44	392300/392300	---M--	200	added ('OK')	image/jpeg	etag:%2206efbc7fc7f93f5d2d9bd48ffd9498cc3%22	http://capi.myleasestar.com/v2/dimg-crop/51691082/1920x0/51691082.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691082/1920x0/51691082.jpg	(from http://aurora.cms.myleasestar.com/)
01:55:53	369992/369992	---M--	200	added ('OK')	image/jpeg	etag:%220fc02510fad3f5a7a061f6c30d3b08bc7%22	http://capi.myleasestar.com/v2/dimg-crop/51691085/1920x0/51691085.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691085/1920x0/51691085.jpg	(from http://aurora.cms.myleasestar.com/)
01:56:00	42020/42020	---M--	200	added ('OK')	image/jpeg	etag:%2207f5fadcca2fdd6dd854abd5300adca60%22	https://capi.myleasestar.com/v2/dimg-crop/51691204/418x357/51691204.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691204/418x357/51691204.jpg	(from http://aurora.cms.myleasestar.com/)
01:56:08	46810/46810	---M--	200	added ('OK')	image/jpeg	etag:%220d6e6eb6d6dac6f781e429e1d4715de38%22	https://capi.myleasestar.com/v2/dimg-crop/51691202/418x357/51691202.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691202/418x357/51691202.jpg	(from http://aurora.cms.myleasestar.com/)
01:56:12	77134/77134	---MCZ	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:56:09%20GMT	http://aurora.cms.myleasestar.com/amenities.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/amenities.html	(from http://aurora.cms.myleasestar.com/)
01:56:14	55107/55107	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:56:13%20GMT	http://aurora.cms.myleasestar.com/Thank-You.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Thank-You.html	(from http://aurora.cms.myleasestar.com/)
01:56:15	6784/6784	---M-Z	200	added ('OK')	application/x-javascript	etag:%2239ce1688a6eed21:0%22	http://aurora.cms.myleasestar.com/templateresources/global/scripts/instafeed.min.js	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/templateresources/global/scripts/instafeed.min.js	(from http://aurora.cms.myleasestar.com/)
01:56:16	930/930	---M--	200	added ('OK')	image/png	etag:%22f5311688a6eed21:0%22	http://aurora.cms.myleasestar.com/templateresources/global/images/spacer.png	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/templateresources/global/images/spacer.png	(from http://aurora.cms.myleasestar.com/)
01:56:17	9676/9676	---M--	200	added ('OK')	image/jpeg	etag:%2203c63949b8dbf0915747450e173cf2fbe%22	https://capi.myleasestar.com/v2/dimg/51691121/235x125/51691121.png	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg/51691121/235x125/51691121.jpg	(from http://aurora.cms.myleasestar.com/)
01:56:19	4783/4783	---M--	200	added ('OK')	image/jpeg	etag:%2207008a830fc71af36dfba062be17d0a68%22	https://capi.myleasestar.com/v2/dimg/37053242/235x125/37053242.png	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg/37053242/235x125/37053242.jpg	(from http://aurora.cms.myleasestar.com/)
01:56:21	55722/55722	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:56:19%20GMT	http://aurora.cms.myleasestar.com/site-map.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/site-map.html	(from http://aurora.cms.myleasestar.com/)
01:56:24	54442/54442	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Mar%202018%2023:56:22%20GMT	http://aurora.cms.myleasestar.com/privacy-policy.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/privacy-policy.html	(from http://aurora.cms.myleasestar.com/)
01:56:24	0/-1	---M--	302	error ('')			http://aurora.cms.myleasestar.com/Residents.aspx	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/Residents.48.delayed	(from http://aurora.cms.myleasestar.com/)
01:56:24	1413/1413	---M--	200	added ('OK')	image/png	etag:%22835982b9cd67d31:0%22	http://aurora.cms.myleasestar.com/TemplateResources/Global/images/rplogo-white.png	C:/My%20Web%20Sites/edno/aurora.cms.myleasestar.com/TemplateResources/Global/images/rplogo-white.png	(from http://aurora.cms.myleasestar.com/)
01:56:27	271275/271275	---M--	200	added ('OK')	image/jpeg	etag:%2205c87e7479a6f468a744c18e8b853dcca%22	http://capi.myleasestar.com/v2/dimg-crop/51691111/1920x0/51691111.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691111/1920x0/51691111.jpg	(from http://aurora.cms.myleasestar.com/)
01:56:27	516929/516929	---M--	200	added ('OK')	image/jpeg	etag:%220436140193ee127b0f359c2933b0522f3%22	http://capi.myleasestar.com/v2/dimg-crop/51691083/1920x0/51691083.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691083/1920x0/51691083.jpg	(from http://aurora.cms.myleasestar.com/)
01:56:27	307295/307295	---M--	200	added ('OK')	image/jpeg	etag:%220a7bfba459740fda0d5298d3430ceaffa%22	http://capi.myleasestar.com/v2/dimg-crop/51691116/1920x0/51691116.jpg	C:/My%20Web%20Sites/edno/capi.myleasestar.com/v2/dimg-crop/51691116/1920x0/51691116.jpg	(from http://aurora.cms.myleasestar.com/)
01:56:27	90/90	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:27	4427/4427	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
01:56:28	104/104	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png	C:/My%20Web%20Sites/edno/ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png	(from https://ajax.googleapis.com/ajax/libs/jqueryui/1.9.1/themes/ui-lightness/jquery-ui.css)
